,symbol,buy_date,price,adjbase,size,p&l,p&l_ratio,industry
102,SH600547,2026-03-02,52.029998779296875,46.02000045776367,100.0,-600.9998321533203,-0.11551025297976032,贵金属
103,SZ002155,2026-01-05,21.709999084472656,37.0,400.0,6116.0003662109375,0.7042838120828389,贵金属
104,SZ002716,2025-12-22,6.699999809265137,14.869999885559082,1400.0,11438.000106811523,1.2194030311756143,贵金属
105,SZ002237,2025-12-22,13.279999732971191,17.670000076293945,700.0,3073.0002403259277,0.33057232165625655,贵金属
106,SH600988,2025-12-15,32.689998626708984,39.939998626708984,300.0,2175.0,0.22178037028354206,贵金属
107,SH600489,2025-12-12,22.600000381469727,31.520000457763672,400.0,3568.000030517578,0.39469026220051145,贵金属
108,SZ001337,2025-12-10,27.899999618530273,57.470001220703125,300.0,8871.000480651855,1.0598567027410788,贵金属
109,SZ000506,2025-12-10,12.350000381469727,19.989999771118164,800.0,6111.99951171875,0.6186234132520108,贵金属
110,SH601069,2025-11-28,27.1200008392334,37.0099983215332,300.0,2966.9992446899414,0.36467541210368803,贵金属
111,SZ000975,2025-11-27,20.940000534057617,30.489999771118164,400.0,3819.9996948242188,0.4560648994028469,贵金属
112,SZ002383,2026-03-02,12.130000114440918,12.520000457763672,800.0,312.0002746582031,0.03215171802500262,计算机设备
113,SZ001339,2026-02-12,55.36000061035156,66.33000183105469,100.0,1097.0001220703125,0.19815753431642638,计算机设备
114,SH605289,2026-01-28,74.80000305175781,131.14999389648438,100.0,5634.999084472656,0.7533420928570714,装修装饰
115,SZ001216,2026-02-26,18.780000686645508,20.989999771118164,500.0,1104.9995422363281,0.11767832820390632,装修建材
116,SH600150,2026-02-10,34.79999923706055,38.93000030517578,200.0,826.0002136230469,0.11867819421435376,船舶制造
117,SZ300589,2026-02-09,19.579999923706055,19.510000228881836,500.0,-34.999847412109375,-0.0035750610366176846,船舶制造
118,SH603268,2026-02-06,85.58999633789062,125.69999694824219,100.0,4011.0000610351562,0.4686295399757471,船舶制造
